plaza_code,Tollname,Latitude,Longitude,Car Rate Single,Lcvrate Single,Busrate Single,Threeaxle Single,Fouraxle Single,HCM EME Single,Oversized Single
356026,Kannolli,16.8560286,76.15606671,70,110,230,250,360,360,440
375018,Khantaghar (Dhenkikote),21.50852377,85.82611477,80,130,275,300,430,430,525
360037,Kappalur,9.844294,78.011209,100,165,340,370,535,535,650
314040,Karahewala,31.05309883,75.04988952,35,55,115,125,180,180,220
25001,Karanja (Ghadge),21.157585,78.388033,70,125,245,395,530,530,530
63101,Bellupada,19.05624173,84.64075874,110,180,375,410,590,590,715
570047,Karel toll plaza,24.21278281,73.3520793,40,65,135,150,215,215,260
340062,Karigawan Toll Plaza,24.68542261,85.50692187,70,115,245,265,385,385,465
17001,Karajeevanahalli,13.61217845,76.95445102,85,135,285,445,445,445,540
312049,Karman,27.85537976,77.40259368,95,150,315,490,490,490,600
340039,Karodi,19.89074704,75.20555139,70,110,230,250,365,365,440
356010,Karwar Road Interchange,15.32818028,75.1200608,110,265,380,425,425,425,425
352025,Kasepalli,15.061754,77.630328,125,205,425,465,670,670,815
336019,Kathpur,23.410181,72.828618,70,115,240,260,375,375,455
330123,Kathuwas,28.14211273,76.3599948,95,150,315,340,490,490,600
320063,Katoghan,25.74959239,81.1703988,95,155,325,350,505,505,615
49001,Kaza,16.38534894,80.53321885,120,205,410,660,660,660,660
48004,Keesara,16.71804337,80.32440201,70,120,245,520,520,520,520
360058,Keezhkuppam,11.57687123,78.93615668,45,75,160,175,250,250,300
340023,Kelapur,20.01937523,78.54027082,110,180,375,405,585,585,710
536160,Kelwad,21.4714143,78.87261126,80,130,275,300,430,430,525
330093,Khachrol,25.22647196,75.048941,70,115,240,455,370,370,455
345048,Khadda,24.5222681,81.36518899,65,105,215,235,335,335,410
380029,Khaikhat,26.31892927,87.90268073,70,110,235,255,365,365,445
197001,Khairabad (Karondi),27.50372331,80.75262521,50,85,175,280,280,370,280
27001,Khalghat (Indore - Khalghat),22.173782,75.456797,65,115,230,370,370,490,370
375020,Khamar,21.24987346,85.19298812,60,100,205,225,320,320,390
345043,Khambara,21.6937297,78.3900797,100,160,340,370,530,530,645
10006,Khandi Obari,23.99395099,73.6284336,175,280,585,635,915,915,1115
40001,Khaniwade,19.51901196,72.91681873,75,125,255,410,410,410,410
215002,Khanna,25.54321499,80.060095,55,90,190,300,300,300,365
330089,Motisar (Kanori),26.57884809,72.32619824,70,115,240,260,375,375,460
330016,Khara,28.233353,73.39013136,55,90,190,205,295,295,360
340034,Kharbi,20.60662185,79.82426008,35,60,120,130,190,190,230
380020,Kharik,25.37747977,87.04865459,60,95,205,220,320,320,390
312031,Khatkar,29.39464864,76.25252763,120,195,405,440,635,635,770
345073,Khawasa FP,21.70218077,79.43324569,105,165,350,380,550,550,670
61002,Khedshivapur,18.33146039,73.85252174,115,185,390,615,615,615,745
2011,Radhvanaj (Kheda),22.71619162,72.74099337,105,170,345,380,535,535,670
330008,Khedi,26.10339244,74.68514116,145,230,485,530,760,760,930
330021,Kheerwa,27.283378,72.323165,30,50,100,110,155,155,190
336005,Khemana,24.241335,72.462709,75,120,255,275,395,395,485
345069,Kherwasani,24.12249725,80.59929309,120,190,400,440,630,630,765
375028,Khereitangiri,21.705647,85.697266,105,170,355,385,555,555,675
345082,Khiriya,23.08870494,78.48535292,95,155,325,355,515,515,625
546017,Khudiyala,26.53677371,72.7072555,40,65,140,150,215,215,265
312018,Khuian Malkan,29.88078564,74.79383659,65,105,220,240,340,340,415
44002,Kini,16.8767054,74.2983001,70,110,230,250,360,360,435
340058,Kiratpur Toll Plaza,27.7918586,78.28653085,75,120,255,280,400,400,490
8002,Kishangarh (Badgaon),26.59536195,74.93926567,55,85,180,195,280,280,340
330104,Kishorepura,25.62047788,75.47339026,165,260,540,830,830,830,1045
312025,Kitlana,28.69293207,76.15863583,45,75,155,170,245,245,295
336020,Kobadi,21.61965247,72.14153899,85,140,295,320,465,465,565
360060,Kodikottai,9.88796253,78.84782104,40,65,140,150,220,220,265
356018,Kognoli,16.5422,74.31825,70,110,230,250,360,360,440
199001,Khokhraj,25.57623186,81.52971109,125,190,390,430,600,600,765
392017,Kokpara,22.44602524,86.59824042,110,175,365,400,575,575,695
350031,Komalla,17.77737111,79.28361111,120,195,410,450,645,645,785
350032,Komatipalli,18.02171886,79.49994536,65,110,225,250,355,355,435
330071,Kondar,26.5372312,77.086002,45,75,160,175,250,250,305
350026,Konetipuram,16.61204886,78.6759836,25,45,90,100,145,145,175
26001,Korai,27.114895,77.715981,60,100,205,325,325,325,435
15002,Korlaphadu,17.15959111,79.47495,130,205,430,665,665,665,825
314022,Kot Karor,30.82663033,74.91643447,45,75,155,170,245,245,295
550024,Kothagudem,17.40641214,79.6421193,75,120,255,280,400,400,490
392016,Kothiya,24.54217896,86.95944394,35,55,110,120,175,175,210
320081,Koyla,28.83027828,79.09655369,55,85,185,200,285,285,350
56001,Kodai Road (Kozhinjipatti ),10.19440925,77.90939518,75,130,260,420,420,420,420
60001,Krishnagiri,12.54456918,78.20117145,85,140,290,455,455,675,555
70001,Krishnavaram,17.21548503,82.11079855,105,170,360,395,565,565,690
336008,Kuchadi,21.69749693,69.53340777,135,215,450,490,705,705,860
330115,Butati (Kuchera),26.93556631,73.97960114,40,65,140,155,220,220,270
380033,Kulhariya Toll Plaza,25.58022334,84.76842235,100,165,345,380,545,545,660
115001,Neelamangala - Tumkur /Kulumepalya,13.11480401,77.37476246,25,40,80,80,80,80,80
124001,Kumbalam,9.89528564,76.31357639,45,75,150,165,240,240,290
349010,KUMHARI,21.25253642,81.5370935,15,25,45,45,105,105,105
320075,Kunwarpur,25.67285413,82.31593705,80,130,270,295,420,420,515
320077,Kurana,28.62807403,77.78499042,110,175,370,405,580,580,705
536073,Kurankhed,20.69573886,77.26334916,120,195,415,450,650,650,790
536236,Kurungudi ( Veerananallur ),11.2678546,79.54665685,45,70,145,155,225,225,275
39001,Panipat Elevated,29.43341665,76.97004106,40,60,125,125,125,125,125
326008,Lacchhiwala,30.20950867,78.12555922,105,170,350,385,550,550,670
154003,Ladhowal,30.98896339,75.79017292,220,355,745,815,1170,1170,1425
30001,Ladpalwan,32.19804182,75.53385912,135,205,420,635,635,635,825
318007,Lakhanpur Rajbagh,32.38251799,75.59880293,135,210,440,480,695,695,845
330061,Lakhasar,28.09364017,73.87634397,65,100,215,230,335,335,405
330031,Lal Ka Khera,25.48813423,75.31330962,85,140,290,320,455,455,555
320062,Lalanagar,25.26738587,82.48897499,230,370,770,840,1210,1210,1470
140002,Laling (Dhule),20.83310956,74.75426972,165,295,585,940,940,940,940
318012,Lamber,33.47750037,75.18409298,155,255,530,580,830,830,1015
330007,Lambiya Kalan,25.58639127,74.59499405,95,155,325,355,510,510,620
546014,Laxmannagar,27.1605958,73.0095818,35,60,125,140,200,200,240
312023,Landhari,29.29237572,75.64816819,95,150,320,350,500,500,610
330002,Lasedi,28.70129082,75.4762548,60,95,195,215,305,305,375
330098,LATHI,27.03006414,71.44635859,75,120,250,275,395,395,480
212001,Laxmipuram,18.73317544,84.38934618,145,235,490,535,770,770,935
340063,Labhera Toll plaza,28.47267881,79.53507672,70,115,240,260,375,375,460
360051,Lechchumanapatti,10.62419329,78.74770159,50,80,165,180,255,255,315
330090,Lilamba,26.070653,74.010311,55,90,185,200,290,290,355
314016,Lehrabega Toll Plaza,30.23312852,75.10248301,75,120,255,275,395,395,480
360050,Lembalakudi,10.29960065,78.77072385,40,65,140,155,220,220,270
330082,Limdi,23.02573495,74.15108864,90,145,300,330,475,475,575
545107,Limha Toll Plaza,22.28899079,82.30316813,110,175,370,405,580,580,705
545110,Lodam Toll Plaza,22.954331,84.36013,60,100,205,225,320,320,390
320133,Luhari,25.34318572,78.91659413,145,225,465,710,710,710,905
379005,Lomshinong,25.1690097,92.39320805,60,95,200,215,310,310,380
314035,Ludana,29.24124688,76.5180325,55,90,190,205,295,295,360
163001,Ludhawai,27.178509,77.416845,25,45,90,145,145,145,145
239100,Luharali,28.499246,77.627269,145,245,520,565,815,815,990
318010,Mada,33.13058181,75.29413618,165,265,555,605,870,870,1055
345065,Madai,22.54996588,79.60083638,105,170,360,390,560,560,685
546026,Madanpur,22.45482048,82.48325643,50,80,170,185,265,265,325
378006,Madanpur Toll Plaza,26.30900975,91.71621611,135,215,450,490,705,705,860
352030,Madapam,18.3774222,84.00035128,100,160,330,360,520,520,635
242000,Madina Korsan,28.93757025,76.39991111,75,120,250,270,390,390,475
201001,Madrak,27.80402988,78.08702979,35,55,120,185,185,185,225
284001,Mahanth Maniyari,26.0387944,85.4475413,50,80,170,185,265,265,325
545111,Maharajpur Toll Plaza,23.29442631,82.38404691,75,125,260,280,405,405,495
352020,Mahasamudram,13.19496571,79.01601361,100,160,335,365,525,525,640
62002,Mahuvan,27.337188,77.737458,100,165,345,535,535,535,655
536057,Maigalganj,27.73922798,80.29633718,130,210,445,485,700,700,850
87001,Maithi,26.112648,85.564827,140,230,480,525,755,755,920
545099,Majhgawan,23.81704253,80.51093551,70,110,235,255,365,365,445
336012,Makhel,23.49047698,70.94273085,100,160,335,365,520,520,635
104001,Makrauli Kalan,28.944307,76.609736,85,135,285,310,450,450,545
540041,Malegaon Toll Plaza,20.28344211,76.97204494,110,180,375,410,585,585,715
330102,Malera,24.712368,73.093755,115,190,395,430,615,615,750
340006,Maliwadi Bhokarwadi Toll Plaza,19.60601504,75.6144204,110,175,365,400,575,575,695
546008,Malkisar,28.64316415,73.91160212,35,60,125,135,195,195,240
314032,Mallian Toll Plaza,30.40247177,75.44181076,115,190,395,430,620,620,755
127001,Malthone,24.32215356,78.52629731,125,200,420,460,660,660,805
381000,Managethi,11.14185,79.242155,70,115,245,265,385,385,470
314039,Manan,31.5164536,74.80044806,50,80,170,185,270,270,325
59002,Manavasi,10.931722,78.218401,60,105,205,330,330,330,330
217002,Mandal (Vyara),21.13488317,73.47840225,175,270,550,840,840,840,1075
330110,Mandana,24.96648958,75.93469552,60,100,205,225,325,325,395
235001,Mandawada (Gomati),25.20385,73.814701,65,80,165,180,260,260,315
186001,Mandawnagar,26.81070803,82.73158967,90,150,310,340,490,490,595
378010,Manderdisa,25.73652516,93.13863736,110,175,370,405,580,580,705
241900,Mandir Hasaud,21.20296,81.905328,65,110,220,355,355,355,355
336006,Narmada Bridge ( Mandva ),21.70219288,73.06082942,30,50,100,110,155,155,190
345076,Mandwara,22.05125771,75.11910002,35,55,115,125,180,180,220
356100,Mangalgi,17.74558613,77.31792874,110,180,380,415,595,595,725
148001,Bandalo (Old Manguli) Toll Plaza,20.56583234,86.01094573,145,230,475,735,735,735,920
350027,Manoharabad,17.801103,78.471683,90,145,305,335,480,480,585
9002,Manoharpur,27.3056399,75.9535128,80,145,285,460,460,460,460
380015,Maranga,25.728651,87.458279,70,115,240,260,375,375,455
352060,Marripalem,17.747445,83.069029,45,75,155,170,245,245,300
352024,Marur,14.50202153,77.63128658,140,225,470,515,740,740,900
349009,Mashora,19.66245347,81.65951813,60,100,205,225,320,320,390
345035,Mauhari,24.76035436,82.06504716,50,80,165,180,260,260,315
137001,Mathani,21.13952197,79.3651311,65,110,225,245,355,355,430
360042,Mathur,13.17655124,80.24503176,45,70,150,165,235,235,290
352051,Medapi,16.02484513,79.48175418,55,85,180,195,280,280,340
546019,Meghawas,26.16775743,72.48246695,35,55,115,125,180,180,220
345055,Gwalior Bypass (Mehra),26.19762653,78.24078305,100,160,330,360,520,520,630
370025,Mejia,23.537809,87.12463,50,80,165,180,260,260,315
352034,Mekalavaripalli,15.66744832,79.35183536,40,75,160,175,250,250,305
536105,Mangaon Toll Plaza,21.90106677,75.60453954,60,100,210,225,325,325,395
330107,Methoon,24.420109,76.503892,60,95,200,215,310,310,380
345006,Methwada,22.6731637,75.54581503,160,255,520,795,795,795,1010
58001,Mettupatti,11.661687,78.330731,65,115,225,365,365,365,365
378004,Mikirati Hawgaon,26.13105088,92.83902304,95,155,325,355,510,510,625
345053,Milanpur,21.86372814,77.95724971,105,170,355,385,555,555,675
312024,Milk Majra,30.21129432,77.19444676,100,160,330,360,520,520,635
352046,Millampalli,16.06256941,79.30514773,40,60,125,140,200,200,245
520039,Mirzapur ( Kyampur ) fee plaza,25.68595944,83.54640941,120,195,410,450,645,645,785
536061,Rasulpur Mu Mithegaon,26.66361895,81.99342512,120,195,415,450,650,650,790
320085,Mohammad Ibrahimpur,28.58003059,78.79614424,75,125,260,280,405,405,490
33002,Mohania,25.1882337,83.5615933,60,100,205,325,0,325,395
345064,Mohtara,23.43355926,80.08758529,125,200,425,465,665,665,810
336018,Mokha,22.93511093,69.80241425,120,195,410,450,645,645,785
546021,Moothli,25.71504325,72.27580693,60,100,210,225,325,325,400
340065,Mopidevi,16.05496919,80.91424966,40,60,130,140,205,205,245
330094,Morani (Pokaran),26.8917721,71.95235549,70,115,245,265,380,380,465
313003,Morwala,28.64105181,76.38113446,55,85,180,180,195,340,280
340015,Moshi (MoRTH),18.6867178,73.8465816,25,43,85,182,0,0,0
340067,Moura Toll Plaza,31.21165061,76.64053544,150,245,515,560,805,805,980
345052,Mudkheda,25.68145231,77.72907875,115,190,395,430,615,615,750
349011,Mudhipar,21.96711174,82.09824723,45,75,155,170,245,245,300
350046,Mudiveedu,13.69856345,78.51846364,65,105,220,240,345,345,425
545106,Mudhiyapara Toll Plaza,22.15596083,81.22865878,45,75,155,170,245,245,300
243001,Mujras,25.27505411,74.49289976,65,105,215,235,340,410,410
119002,Mulbagal,13.14850127,78.29063899,90,160,320,510,510,510,510
330101,Mundiyar,25.208633,77.136056,105,170,360,390,565,565,685
320082,Mungari,25.29873671,81.94780212,45,70,145,160,230,230,280
345047,Mungwari,24.644185,79.3363453,40,65,130,145,205,205,250
352066,Munjuluru,16.319957,81.220732,50,75,160,175,250,250,305
350101,Munnanur,16.74537574,78.28494783,50,75,160,175,250,250,305
73003,Sunambatti (Musunuru),14.851945,79.987847,65,105,215,335,335,335,410
350033,Muthojipet,17.9740755,79.9144659,30,50,100,110,160,160,190
183001,Muzaina Hetim,26.73379101,83.80865043,65,100,215,230,335,335,405
46002,Nagarhalla,16.29047141,75.92349816,110,175,360,550,550,550,700
336021,Nageshwari,20.91663419,71.32226059,45,75,160,175,250,250,305
392018,Nagwan Toll Plaza,24.04453616,85.3861788,70,115,240,260,375,375,460
320084,Nainsar,26.9082093,83.30198203,35,60,120,130,190,190,230
356106,Nalawadi,15.36992862,75.35752234,125,205,425,465,670,670,815
360032,Nallur,13.21758301,80.1690814,80,125,265,290,415,415,505
546028,Nalluru Devanahalli,13.20746342,77.76201976,80,130,275,300,435,435,525
370024,Namkhna,21.7506005,88.23689959,15,20,45,50,70,70,85
540032,Nandani Toll Plaza,17.47320526,75.85530852,80,130,270,295,425,425,515
23001,Nandgaon Peth,21.01051442,77.81300848,120,190,395,605,605,605,765
239600,Gaddur (Nangli),13.19415894,78.54508004,35,55,110,120,175,175,210
360039,Nanguneri,8.527035,77.663289,110,180,375,410,590,590,715
352001,Nannur,15.74096157,78.07082018,90,135,280,430,430,430,550
10004,Narayanpura,24.61351643,74.23175499,140,220,465,510,730,730,890
356014,Narendra (MoRTH),15.48875257,74.96997378,45,113,151,195,178,0,0
330120,Narsana,25.48626304,72.56966277,55,90,190,210,300,300,365
330057,Narshinghgarh Toll Plaza,24.5523414,74.66654981,20,35,70,80,115,115,140
312001,Narwana,29.57847352,76.08856532,90,140,295,325,465,465,565
340001,Nashik Sinnar Tollways Ltd,19.91191423,73.9028991,45,70,145,160,230,230,280
340037,Nashirabad,21.01596755,75.68323764,105,175,360,395,565,565,690
318009,Nashri,33.04616818,75.27830039,165,265,555,605,870,870,1055
58002,Nathakkarai,11.592809,78.780812,65,115,225,365,365,365,365
352022,Nathavalasa/ Vizianagaram,18.05751264,83.52071827,110,175,370,400,575,575,700
392015,Navasari,24.28439822,86.34856941,20,35,75,85,120,120,145
187001,Nawabganj,28.45428,79.437658,95,155,320,350,500,500,610
199003,Nawabganj,25.56498271,81.74591426,125,190,390,430,600,600,765
378005,Nazirakhat,26.12132756,91.93783284,140,230,480,525,750,750,915
235002,Negadiya,24.7998399,73.76082075,155,240,490,535,745,745,955
330081,Nekawala,27.24226838,76.06417496,60,100,205,225,320,320,390
118001,Towards Neelmangla,13.09079425,77.40007381,30,45,95,155,155,,155
48003,Venkatachalam (Old Nellore),14.312218,79.916296,35,65,130,275,275,275,275
330111,Netra,26.57869109,73.15318974,70,115,240,260,375,375,455
345083,Newli,24.07552277,77.37584433,85,140,290,315,455,455,555
330056,Nimbahera Toll Plaza,24.61088602,74.64840613,30,50,100,110,160,190,190
330053,Nimbali Toll Plaza,26.018464,73.088679,55,90,190,210,300,300,365
330074,Nimbasar,26.15124678,71.2805336,70,110,230,250,360,360,440
330084,Nimbaniya Ki Dhani (Bayatu),25.86587138,71.63082261,70,115,245,265,380,380,465
330075,Nimbi Jodha,27.51478472,74.32088182,55,90,185,200,290,290,350
536099,Nipaniya Toll Plaza,23.30184269,75.82841368,80,125,265,290,415,415,505
50001,Niyamatpur Ekrotiya,28.814182,78.902248,150,235,480,730,730,730,940
330020,Nokhra,27.66820854,72.67504395,65,105,220,240,350,350,425
546010,Norangdesar,28.06912985,73.56265723,60,100,210,230,330,330,405
536083,Nunmath Toll Plaza,20.2829801,83.2961327,40,65,135,150,215,215,260
320073,Nuruddinpur,25.98435417,81.55761137,85,135,285,310,445,445,540
330055,Ochadi toll plaza,24.82582281,74.62873634,45,75,155,170,240,240,295
345058,Odhaki Paipkhar,24.40457137,81.07943276,115,185,385,420,605,605,740
336009,Okhamadhi,22.0801303,69.13336456,105,170,355,385,555,555,680
32001,Omallur,11.72018254,78.07352029,95,165,335,540,540,540,540
349008,Pachira,23.19517748,82.92510163,35,55,115,125,185,185,220
345075,Pachwara,25.13420064,79.37674705,90,145,305,335,480,480,585
340005,Padalshingi,19.13887631,75.74897275,110,180,375,405,585,585,715
375024,Padmanavpur,21.6232246,86.92543206,70,115,240,265,380,380,460
345003,Pagara,24.50736131,77.18618344,85,135,280,305,440,440,535
379006,Pahammawlein,25.992753,91.860387,95,155,325,350,505,505,615
314023,Paind,29.88873564,76.10143593,90,145,305,330,475,475,580
360048,Palaya Gandharvakottai,10.61258087,79.03074135,55,85,180,195,280,280,340
345093,Palhan Toll Plaza,24.77073,81.40089,35,60,120,135,190,190,235
123001,Paliyekkara,10.442916,76.260181,135,210,440,480,695,695,845
546039,Palkhanda Toll Plaza,23.02889765,75.9646932,70,115,235,255,370,370,450
330032,Pallai,25.88400782,75.95827076,85,140,290,320,455,455,555
167002,Pallikonda,12.905829,78.951686,110,180,375,585,585,585,715
370020,Palsit,23.178722,88.026395,75,120,250,270,390,390,475
239700,Chullimada Hamlet (Pampampallam),10.81319027,76.7980366,80,125,265,415,415,415,505
546012,Panchu,27.5537842,73.23132353,40,60,130,140,200,200,245
352041,Panchvati,17.71388407,83.21213935,47,82,164,164,267,267,328
352052,Pandillapalli,15.465943,79.072447,50,80,170,185,265,265,325
345063,Pandutala,22.39058113,80.80870339,90,150,310,3440,485,485,590
345051,Panihaar,26.09780003,78.01581804,115,185,385,420,605,605,735
370034,Panikauri,26.573915,88.522596,90,145,300,325,470,470,570
367007,Panniyankara Toll Plaza,10.5910754,76.45857047,110,170,350,530,530,530,685
15001,Panthangi,17.23281333,78.96054165,95,150,315,485,485,485,605
336024,Panthwada,24.4473575,71.75163164,20,35,75,80,115,115,140
330091,Para,25.798882,74.351686,70,115,240,260,375,375,455
349015,Paraghat,22.01132911,82.32414815,75,125,260,285,410,410,500
360049,Paranur (Chengalpet),12.72422271,79.98192349,70,115,245,265,380,380,465
340004,Pargaon,18.62882577,75.69791809,80,130,270,295,425,425,515
380016,Parsoni Khem,26.45167452,85.02273543,125,205,425,465,665,665,810
546025,Parwa,27.69389499,73.37558744,55,90,190,210,300,300,365
370014,Paschim Madati,26.568999,88.27544744,95,155,325,355,510,510,625
379004,Pasyih,25.46743561,92.27394583,35,55,115,125,180,180,220
392020,Pata,22.92998634,86.06387657,25,40,80,90,125,125,155
550003,Patancheru (Prograssive Construction Toll) (MoRTH),17.52350682,78.27341813,22,44,81,176,0,0,0
340021,Patasawangi,21.343756,79.009054,105,170,355,385,555,555,680
345074,Patariya Goyal,23.13200243,76.69001764,35,55,120,130,190,190,230
54001,Patas,18.42457118,74.46617532,90,145,305,475,475,475,580
546020,Patau,25.97395253,72.41183448,65,100,210,230,335,335,405
378009,Patgaon,26.56505681,90.23823349,105,165,350,380,550,550,665
345059,Pathroundi,23.24938145,82.05897789,45,75,155,170,240,240,295
536051,Patni Pratapur,29.53038303,77.19878868,55,90,190,205,295,295,360
536063,Patrachauli Toll Plaza,23.3214434,85.15082034,30,50,110,120,170,170,205
330119,Patrauda,29.05847127,73.09541677,115,185,390,425,610,745,425
360029,Pattaraiperumbudur (temporary TP),13.150829,79.834687,40,65,135,210,210,210,260
340060,Penur Toll Palza,17.77834421,75.52424606,95,155,330,360,515,515,625
312028,Peont,29.62343107,76.78477689,80,130,265,290,420,420,510
345037,Barahi (MoRTH),26.683184,78.917895,30,45,100,155,155,155,190
340009,Phulwadi,17.79962451,76.19362608,60,100,210,225,325,325,395
320072,Pidhi,26.34868855,82.24731326,80,130,275,300,430,430,525
340050,Pimparwadi Toll Plaza,19.81040836,74.27605052,80,130,270,290,420,420,510
375015,Paat Sahanipur (Pipli),20.13722031,85.83917412,140,215,440,675,675,675,860
536218,Piplaz,24.43522009,75.90411343,65,110,225,355,355,355,430
350028,Pippalwada,19.78091349,78.5658003,100,160,335,365,525,525,640
52001,Pithadiya,22.082642,70.781004,45,85,165,265,265,265,265
336016,Pithai,22.912793,72.957362,125,195,410,630,630,630,790
380025,Pokhraira,26.05601382,85.18283744,35,55,110,120,175,175,210
177001,Morattandi,11.983278,79.78836,55,95,190,310,310,310,310
360059,U.Ponnalagaram,11.52829987,79.40541302,50,75,160,175,255,255,310
55001,Ponnambalapatti,10.53640777,78.2571263,125,215,435,695,695,695,695
367004,Ponnarimangalam,10.01043171,76.25814665,60,100,205,225,325,325,395
352039,Pottipadu,16.57236645,80.86257884,65,105,220,240,340,340,415
520031,Pratappur Toll Plaza,25.17737235,82.97355901,140,225,470,510,735,735,895
312072,Pudapada Nildungri Toll Plaza,21.44965984,84.11537931,75,125,260,285,405,405,495
350044,Pudur,10.11090062,78.17909981,190,305,635,690,995,995,1210
176003,Pudhurpandiyapuram,8.86277724,78.11722399,90,160,320,515,515,515,515
350006,Pullur,15.887742,78.016978,135,220,460,500,720,720,875
392014,Pundag,23.54288163,85.50283219,125,205,425,465,670,670,815
392021,Pupunki,23.70788213,86.20076725,80,130,275,300,430,430,525
320108,Puraini,29.40749,78.446624,85,135,285,310,445,445,545
345005,Purankhedi,25.16553539,77.60376146,155,245,515,565,810,810,990
392023,Putru,22.68181316,86.39742934,65,110,225,245,355,355,430
330106,Rabawata,26.50046348,75.99852608,35,55,115,125,175,175,215
378008,Raha(Saragaon),26.245792,92.54147,120,190,400,435,625,625,760
320052,Raibha,27.16411332,77.815214,80,130,275,300,430,430,525
34001,Raikal,17.00661251,78.1947469,80,145,285,460,460,460,460
220001,Raipur,26.063612,74.059477,100,160,330,360,520,520,630
330118,Riasinghnagar(Thakri) and Patroda Toll Plaza,29.48683478,73.39131298,45,70,150,165,235,235,290
164002,Rajadhok,26.858987,76.10405583,75,135,270,435,435,435,435
356109,Rajatadripura Toll Plaza,13.319,76.6963,60,100,205,225,320,320,390
204001,Rajchandrapur (Howrah),22.65471272,88.32520942,65,175,300,350,350,350,350
239900,Raje(Old Naraur),26.225144,86.150263,140,225,470,515,740,740,900
330025,Rajora Khurd,26.85418155,77.72249287,75,125,260,285,405,405,495
320074,Raksha,25.46183131,78.45118144,130,210,445,485,695,695,850
330099,Ramdevra,27.02539956,71.94612839,75,120,245,270,390,390,470
345054,Ramnagar,25.27893293,77.61449215,100,165,345,380,545,545,660
320095,Ramnagar Gansiyari,25.726413,81.92581,55,90,185,200,290,290,350
29002,Rampura,22.24084144,87.392101,95,155,325,355,510,510,625
370017,Rangalibazna,26.68477778,89.23083333,85,135,280,305,440,440,535
375027,Rangamatia Toll Plaza,20.36583113,84.79324736,75,120,250,270,390,390,475
352036,Rapur,14.24585698,79.53583229,85,140,295,320,460,460,560
57001,Rasampalayan,11.193895,78.103219,60,100,200,325,325,325,325
330059,Rashidpura,27.72570103,75.07607396,80,130,280,305,435,435,530
392008,Rasoiya Dhamna,24.3234,85.3881,125,205,425,465,670,670,815
546023,Rati Rampura Toll Plaza,26.63105821,78.14387706,30,45,95,105,150,150,185
352035,Raviguntapalli,15.2253,79.4592,35,60,125,140,200,200,240
536069,Reddypalem,15.9935746,80.5988388,80,125,265,290,415,415,505
239400,Rohad,28.754563,76.795216,130,210,445,485,695,695,845
536203,Rohisa,21.19054689,71.86567759,140,230,475,520,750,750,910
345011,Rojwas(TP II),23.33088962,76.17597521,140,225,475,515,745,745,905
350007,Rolmamda,19.28010076,78.40937148,105,170,360,390,565,565,685
187003,Ronahi,26.767878,81.949556,120,195,415,450,650,650,790
536122,Routara,25.67340632,87.52244238,90,145,300,325,470,470,570
380018,Runnisaidpur,26.37362937,85.4942125,80,135,280,305,440,440,535
243000,Rupa Kheda,25.11054994,73.98816967,70,115,245,265,385,465,465
352023,S V Puram,13.525577,79.532925,90,145,295,450,450,450,575
320086,Sabli,28.15380933,80.09990431,50,75,160,175,255,255,310
199005,Sahson,25.49107596,81.99600622,125,190,390,430,600,600,765
380014,Saidpur Patedha,25.80281298,85.28343994,65,105,215,235,340,340,410
312029,Saini Majra,30.196922,76.70574,100,160,335,370,530,530,645
79001,Shakhapur,16.53564552,77.94477742,80,140,275,445,445,445,445
360038,Salaipudhur,8.975702,77.774608,125,200,420,460,660,660,800
330019,Salasar,28.00405696,73.11474206,75,120,255,275,395,395,485
340051,Salva Jaroda,19.59872861,77.3918849,80,130,270,295,425,425,515
182001,Salemgarh,26.631703,84.238336,65,100,210,230,330,330,405
370013,Sali Bamandanga,23.62917097,88.36008857,100,160,330,360,520,520,630
345062,Saliwada,23.10500867,80.0302571,35,55,115,130,185,185,225
